text,category,label
Will be interesting to watch how Interlagos grips in this weekend. F1 cars basically the guinea pigs for WEC later this month.,normal,False
Will entertaining the hoes smh,offensive_language,True
Will you sell that pussy for me ?,offensive_language,True
"Will&#8217;s tweets scream &#8220;Look at me, I&#8217;m a pansy ass bitch&#8221; like 5 of the 7 days in a week.",offensive_language,True
Wilson a hoe he said that shit 2 years ago,offensive_language,True
Winking emoji? I'm about to fuck her right in the pussy,offensive_language,True
Winn Dixie is for real niggaz publix is for pussies,offensive_language,True
Winter time walking is no hoe !!! ctfu,offensive_language,True
Winter weather gon have a niggah in his feelings &#128544;&#128532;&#128527;&#128554;&#128149; .,offensive_language,True
Wintertime .. Bout to turn the grind back on .. Don't spent enough money wit u niccas,offensive_language,True
Wish @alliemathews would stop being lazy and be a little rebellious. Come to Indy bitch titz. @tyler_yost misses you,offensive_language,True
Wish I coulda said more to @EmmaleeeParkerr tonight. Good seeing you fag. &#128540;,hate_speech,True
Wish I got hoes like James Bond,offensive_language,True
Wish I would let you dig in my pockets ... God bless you w/ breath in your body... Lazy ass bitch get up &amp; start grinding,offensive_language,True
Wish i had a bad bitch tonight where they at?,offensive_language,True
Wish they'd teach Tracee. RT @kanYeBreast: all chihuahuas do that squinty eye shit. I think it's hilarious.,offensive_language,True
With a pussy mullet,offensive_language,True
With birds ill share this lonely view,normal,False
With my best bitches @nerissaloren @robertenders http://t.co/nsNgQ3q0,offensive_language,True
With my partner in crime riri22barbie yesss &#128128; bitch stole my look! Hah #vegasqueens #ladykimora &#128139;&#128139; http://t.co/wXKj826B1E,offensive_language,True
"With no babymama drama , side hoes all that ...just fa me n only me !",offensive_language,True
With the birds i share this lonely view..,normal,False
"With the bitches @moonsnlullabies, @LaLeaa_, &amp; @DayReeee &#128109;&#128111; &#128139;&#128168; --- @HookahDrive",offensive_language,True
With yo twatching ass bitch!!,offensive_language,True
"Without serge, the bird chirps. The sun burns, the grass grows, the world turns. The moon glows, the river flows. But I die without serge.",normal,False
Without the hoes it was gonna be hard for us to pick out good women so hoes you doing a good job .....keep on hoeing!,offensive_language,True
Wiz khalifa was the most influential rapper in my era. We seem to forget all the trends this nigguh started,offensive_language,True
Wiz lost his bitch to this nigga ain't no weed in the world strong enough to help him get over that http://t.co/L2xzrUqwkP,offensive_language,True
"Wiz need to go back to the ""yeahhhhhhh bitch"" ""OKKKK"" wiz",offensive_language,True
Wiz thought he could turn his hoe into a house wife #SHEDONTBELONGTOYOU #SHEBELONGSTOTHEWORLD,offensive_language,True
Wizard turned into a hoe after a break up,offensive_language,True
Woke up cold thenna bitch n stomach on Flat fr &#128514;&#128514;&#128514; http://t.co/71IVR8ISlK,offensive_language,True
Woke up dis morning pockets filled with Xtra pros might slide thru double O tonight n bless the hoes! -- #Peezy,offensive_language,True
Woke up feeling like a bitch. Gonna stop acting like a bitch over some weak shit and focus on myself now. Its me time bruh,offensive_language,True
"Woke up the next morning like ""why in THEE FUCK did i donate my cheese to these skank hoes"" &#128532;",offensive_language,True
Woman busting her ass to please you and you treat her like shit cuz you a immature ass lil boy. Yeah fuck all you hoe ass niggas.,offensive_language,True
Woman have staring problems just as much as men..Talking all this mumbo jumbo about men..I just give them retarded faces or ignore them..,offensive_language,True
Women can't do something called live life.Apparently that's being a hoe.,offensive_language,True
"Women stay bragging about their mans penis and wonder why your friend fucked him....smh ....silly, silly hoe.",offensive_language,True
"Women use niggas all the time for monetary purposes and gain, if a bitch wanna buy me some sneakers I ain't turning shit down.",offensive_language,True
"Women want a Best Man Holiday type of nigga meanwhile you have mad THOT pics on ya gram talking about ""this could be us"" bitch die",offensive_language,True
Women who are feminist are the ugly bitches who cant find a man for themselves,hate_speech,True
"Won't catch me sneak dissing, thats fo the birds.",normal,False
Won't step dad me hoe. Lol,offensive_language,True
Woot! RT @Yankees: #Yankees completed their sixth series sweep of the season and fourth at home.,normal,False
"Word RT @Maxin_Betha: And pussy RT @HumbltonBanks And snacks RT @Aerin_Marie: Ladies, keep beer (cont) http://t.co/ssb5ERhd",offensive_language,True
Word to Ray Rice RT &#8220;@WinningAssNick: if I marry you ain't gone be no divorces bitch. only way outta this is in a box or in handcuffs.&#8221;,offensive_language,True
Word to my bird! http://plixi.com/p/60040730,normal,False
Word up doe! GM RT @shik702 Good morning....it's a celebration bitches!,offensive_language,True
Word... But what r Dms? RT @BakeGriffin A twitter crush is some bitch shit. Man up &amp; enter her Dm's bruh,offensive_language,True
Words for my single niggaz out here! too many bad bitches better than the last so never sweat a chick man they confused and that's ok.,offensive_language,True
"Work ,nigga fuck work!! It's Friday bitches, fuck Friday!! All about Saturday !!! Tomorrow will be epic!!",offensive_language,True
Work be having a bitch enervated and shit.,offensive_language,True
Work is such a bitch right now,offensive_language,True
Work out hoe http://t.co/zOLMGuj5HK,offensive_language,True
Work right now is bitch,offensive_language,True
Working Saturday is for the birds #FML,normal,False
World War Z is on Netflix yasssss bitch yasssss,offensive_language,True
Worlds biggest faggot lol,hate_speech,True
"Worst shit ever.... mayo already trash, and to mix that trash shit wit the gawd condiment that is ketchup is ultimate trash",offensive_language,True
Would you be interested in some eggplant? RT @NittyScottMC: twerk on me http://t.co/75UftRuVDZ,normal,False
Would you drink with a nigguh? Do you smoke weed?,offensive_language,True
"Would you rather be a monkey or a gorilla? &#8212; Neither, they're both hairy! But if I had to choose, a monkey. They... http://t.co/h2RQF5OqWb",normal,False
Would've liked some more backup but I can handle myself against a gang of retards.,offensive_language,True
"Wow , that's a stupid bitch &#128514;&#128514;",offensive_language,True
Wow I swear I'm gonna cunt punch you,offensive_language,True
Wow fucken Bradley sucks ass. And his coach said this niggah can play for Barcelona hahahahahaha,offensive_language,True
"Wow my cuzin dont like lil snupe, this niggah trippin",offensive_language,True
Wow my dad just racked me what a fag,offensive_language,True
Wow redskins don't want this,normal,False
"Wow, Charlie Strong is cleaning house. Might be upwards of 10 released before he is done. @Evan_P_Grant",normal,False
"Wow, the whiggers at the Tea Party Nation banned me. I didn't even use any bad words! Maybe my racist founding father quotes did it...",offensive_language,True
Wow. No yellow yet? = Pagenaud and Marco screwed. Maybe no yellow coming,normal,False
Wow... RT @TayNic So THIS is why big titties were slandered today?!!&#128545; U bitch! RT @Alyricz: Stop the bullshit ... http://t.co/ghWS4TJT,offensive_language,True
Wowwww this bitch is so ratchet holy crap,offensive_language,True
Wrote the absolute worst paper of my life last week and still got a B+. Gotta love taking freshman English #retards,offensive_language,True
Wtf I look like lying about knowing a bitch for ? If I don't know the hoe I don't know the hoe. TF it's SIMPLE &#128529;,offensive_language,True
Wtf am I watching bgc I hat watching these ugly ass ghetto hoes put there family name to shame,offensive_language,True
Wtf bitch,offensive_language,True
Wtf for real now all these stupid bitches are cutting over some kid smoking pot? I can guarantee over half of them smoke pot themselves #smh,offensive_language,True
"Wtf, ""Show me the hoe facts""",offensive_language,True
Wtf... 3 days &amp; 3 nights! If I go another day..... all I know is im going ape shit....,offensive_language,True
Wussup pussies ;) #ImBack #NewTwitter,offensive_language,True
Wut a bitch,offensive_language,True
"Xavier a hoe, he never lookin out..",offensive_language,True
Y Rick such a weak hoe n this season? Not a good look fam,offensive_language,True
Y se acab&#243;!! Mexico wins 3-0! That's my team bitches &#10084;&#65039;&#128154; #VIVAMEXICO,offensive_language,True
Y u a bitch doe?,offensive_language,True
Y&#8217;all saying you wouldn&#8217;t eat her pussy? More for me,offensive_language,True
Y'all Mfs better believe in karma ... That bitch oh so real,offensive_language,True
Y'all all some hoes,offensive_language,True
Y'all be cool out there in that cold chasing them hoes &#9996;&#65039;,offensive_language,True
"Y'all be giving the pooest bitches so much hype, stop it.",offensive_language,True
Y'all be letting ya side bitches in the house y'all trippin,offensive_language,True
Y'all bitches FAKE &#128514;&#128557;,offensive_language,True
"Y'all bitches be coming up with some dumb shit... What the fuck is ""fleek""? &#128529;",offensive_language,True
Y'all bitches better stop the madness .....,offensive_language,True
Y'all bitches need to sandos!,offensive_language,True
Y'all bitches wanna be so different and y'all really so basic&#128553;&#128553;&#128553;,offensive_language,True
Y'all bitches want a good dude but can't be real at all then want to blame them for their reaction to your bullshit. Grow the fuck up.,offensive_language,True
Y'all can have Skylar Diggins. looks like a tranny to me,offensive_language,True
"Y'all can have these so called ""bad bitches"". I'm looking for a nerd like Rocky Balboa had.",offensive_language,True
"Y'all can say ""Imma make it way farther than you.""all you want but aye I'm gonna have fun bitch so SUCK A DIIICCCKKK!!",offensive_language,True
Y'all dumb bitches out here FUCKING UP,offensive_language,True
Y'all entertained by these bitch az niggas hitting women? Smh Who raised you?,offensive_language,True
"Y'all folks basic , ya parents both racist , I'm lawyering these hoes out here , beatin cases",offensive_language,True
Y'all hoes believe anything though,offensive_language,True
"Y'all hoes broke, be stealing from the mall but be flexing",offensive_language,True
"Y'all hoes don't need a valentine , Y'all need Jesus",offensive_language,True
Y'all hoes love everyday,offensive_language,True
Y'all hoes nasty letting any body hit an eat y'all out smh,offensive_language,True
Y'all hoes really get mad cause a nigga don't want cha,hate_speech,True
Y'all hoes so ugh,offensive_language,True
Y'all know what I'm thankful for..... Ya bitch lmaoo my sister funny,offensive_language,True
Y'all lonely ass bitches sure do give out a lot of relationship advice....,offensive_language,True
"Y'all men need to watch these ""cream pies"" bitches be having yeast infections &amp; on a 7 day monistat treatment. Know the difference",offensive_language,True
Y'all motha fuckas best love my foam party in July. This shit is already a bitch.,offensive_language,True
"Y'all niggas ain't talking bout nothin.. Not a thang, not a not a thang hoe",offensive_language,True
Y'all pussy ass niqqa need to make some moves &amp;&amp; get up there &#128524;&#9992;&#65039;,offensive_language,True
Y'all really risk ur lives weaving in &amp; out of traffic traveling thru two counties for some pussy?,offensive_language,True
"Y'all saw how mad that little chunky boy was? He wouldn't even let his dad touch him, bruh lmao",normal,False
Y'all sleep on Shy Glizzy &#128564; Young Jefe&#128520;,normal,False
Y'all suck on flappy bird,normal,False
Y'all think @Paula_Deen would call my daughter a nigger? http://t.co/AiOIFhXDmT,offensive_language,True
Y'all trying to use The Lord to sell pussy on this corner... I already know!,offensive_language,True
Y'all tweet the same shit everytime I get back on this bitch,offensive_language,True
Y'all wake tf up. Y'all are pussies it's summer time turn tf up!,offensive_language,True
Y'all weird on here. Fake hoes for attention,offensive_language,True
YES!! RT @Merky__: NO!!! RT @HuffPostTaste Will YOU buy the new Caramel Apple flavor of Oreos? http://t.co/K8zUp4Ynzf http://t.co/AMuZaTglx8,normal,False
YMCMB always get caught up with strippers. Tyga actually had a child with one. Niggas get rich a buy bitches,offensive_language,True
YOU and them bitches that you came wit,offensive_language,True
"Ya bitch aint bad nigga, u aint got no taste",offensive_language,True
Ya bitch basic if she trippin off your social networks profiles.,offensive_language,True
Ya bitch choosin http://t.co/lHvGnYZCkr,offensive_language,True
Ya bitch got my dirty pistol in her crib uoeno it,offensive_language,True
Ya bitch pussy good I ain't heard it .... I been in there! &#128540;&#128541;&#128541;&#128540;,offensive_language,True
Ya bitch wnna ride with me,offensive_language,True
Ya bitches dumb as fuck for the felon.,offensive_language,True
Ya kno nigga got two accounts...&#128586; RT @i_EaT_PIE: When the lil bitch start Tweetin... She'll see these tweets or someone will snitch,offensive_language,True
Ya last nicca couldn't beat it .. I hit it like a free throw!,offensive_language,True
Ya last nicca couldn't beat it ... I hit it like a free throw!,offensive_language,True
Ya lit stupid ass bitch I ain't fuccin witchuuuu &#128581;&#128683;,offensive_language,True
"Ya need a real nigga shawty, so come &amp; throw that pussy shawty.

Studio",offensive_language,True
Ya'll take note. There ain't never tornadoes where colored folk live,normal,False
Yaaaaaas bitch,offensive_language,True
Yaaaas bitch yaaaaaas,offensive_language,True
"Yaaaasss, bitch! RT @xtina: In more important news... &#127926; http://t.co/Z3b8XVHUty",offensive_language,True
"Yaaaassss. These bitches sad !! ""@FashionNFingers: You don't like me why? ""Cause my friend don't."" &#128514;&#128514; that's basically how girls work.""",offensive_language,True
"Yaaasss! RT @LoveMsLiz: When a hoe is talking about how they really don't be hoes..... &#128530; like girl, if you gotta explain it.. 9/10 a hoe.",offensive_language,True
Yahhhhhh bitch YAHHHH,offensive_language,True
Yal jus fags screen shootin the shit out of my stories &#128548; http://t.co/Cm55jy52J4,offensive_language,True
Yall Niggahs got me fucked up thinkin ima soft ass Lemme sing a love song to you ass niggah &#9995; .,offensive_language,True
Yall bitches be liking yall asses ate lmfao,offensive_language,True
Yall bitches only muslim when yall hair fucked up ctfu stop that youngs!!,offensive_language,True
Yall bitches should be girlfriends for Halloween since yall been sidechiccs all year &#128514;&#128557;&#128564;,offensive_language,True
Yall black ass hoes aint east African,offensive_language,True
Yall can stop RTing that whataburger shit too cuz I'm still gon eat there. Shouldn't have ordered the chicken dumb bitch.,offensive_language,True
Yall couldn't wAit till Halloween to dress up like hoes,offensive_language,True
"Yall don't want a nigga unless other bitches want him.. 

But when you get him you get mad cuz those same bitches still want him.
&#128533;?",offensive_language,True
Yall hoes got nothing better to do than to gossip and play telephone.,offensive_language,True
Yall hoes still play around with the wrong shit I see.. Smh.,offensive_language,True
Yall know Skip Bayless is about to slit his wrists over Romo! Lol,normal,False
Yall letting these hoes fuck you with the strap after you said no?,offensive_language,True
Yall live for bitches and blunts. We live for weed and money!!!!!!,offensive_language,True
Yall out here fuckin other women's men risking ya life &amp; freedom but I'm out here single &amp; dolo with no bitch you gotta worry about.,offensive_language,True
Yall see Chojis kid? Big ass black bitch,offensive_language,True
Yall trustin these hoes... I've never been that gullible,offensive_language,True
Yandy gotta pay me for dick im sorry...that bitch ugly,offensive_language,True
Yankee homeruns make me all tingly.,normal,False
Yankee pinstripes might be the best unis in the MLB but the gray road ones are the worst CC looks like an elephant trapped in a circus tent,normal,False
Yankees getting killed,normal,False
Yankees great Joe DiMaggio reportedly used to beat wife Marilyn Monroe. Here she is in 1954 announcing divorce http://t.co/blS7dalMiF,normal,False
Yankees season over tho. So yeah.,normal,False
Yankees should have NEVER gave away Melky. Guy can flat out HIT. #yankees #giants,normal,False
Yankees shouldn't rely on the long ball in the playoffs #Yankees #MLB,normal,False
Yanks choked too..... Lost 4 strait remember,normal,False
Yanks won't make the playoffs but we ain't in the AL basement. That's the Red Sox position:http://t.co/f7HXNDz1hy&#8221;,normal,False
Yas bitches YAS &#128588; http://t.co/bsrWTMKw87,offensive_language,True
Yas bitches http://t.co/yey8ml5snK,offensive_language,True
Yasss bitch yass,offensive_language,True
Yasss bitches I'm brown&#128540;,offensive_language,True
Yasss brownies &amp; ice cream &#128523; http://t.co/8qLa3JsglG,normal,False
Yay I'm a redneck piece of shit! #sorrynotsorry,offensive_language,True
Yayyyy I'm gonna be jacking off to these bitches all day today http://t.co/LEmILFu1,offensive_language,True
"Yaz bitch yaz, http://t.co/EOmRMqWNqT",offensive_language,True
Yea I see ya hoe,offensive_language,True
"Yea I'm illiterate, hot as a skillet bitch. &#128079;",offensive_language,True
"Yea Oscar your a grouch.. ""Bitch I live in a fuckin trash can""",offensive_language,True
"Yea alright redneck white trash""@CamoPearls: Stupid niggers hollering out their car going down the road trying to hit on me! Fuck y'all!""",hate_speech,True
Yea bitch &#128514; how dat shit feel http://t.co/C7H0TfJDET,offensive_language,True
Yea buddy RT @YallJustDontKno: A lot of NBA trash talk going on,normal,False
Yea randy that white 745 changed my whole mind that hoe nice,offensive_language,True
Yea you bad but hoe so what,offensive_language,True
Yea you bad but hoe so what??,offensive_language,True
"Yea, Mike had a bitch-ass referee in Tokyo @Royceda59",offensive_language,True
"Yea, my bitch is crazy. So what?",offensive_language,True
Yeaaa bitch I be with dog like shaggy yea we stay clean but we get dirty like Harry,offensive_language,True
Yeah Chris Brown definitely the realest waffle cone colored nigga of all time for that no bullshit song b that's exactly how I be feelin,offensive_language,True
Yeah I can just tell by the weather that I won't be gettin any pussy today,offensive_language,True
Yeah I have acne but I still pull hotter bitches than you (-:,offensive_language,True
"Yeah I tried and you bein all blind and shit. Lol peace, bitch.&#127797;",offensive_language,True
Yeah at&amp;t needs to get fucked up with this fuckin water proof galaxy-_- got cheerios slidin down the bitch an shit,offensive_language,True
Yeah bitch,offensive_language,True
Yeah bitches. You know he was hot shit back in the day http://t.co/z9cGLJTKow,offensive_language,True
Yeah hoe,offensive_language,True
Yeah hoe.,offensive_language,True
Yeah hoe. http://t.co/qZXi0IuFCf,offensive_language,True
"Yeah im livin right, these bitches dead wrong",offensive_language,True
"Yeah it was a great one actually, I'm fucking hilarious bitches &#128129;&#128536;",offensive_language,True
Yeah okay let's just put a fire cracker in a cow pie and see what happens,normal,False
"Yeah right, yeah right, this guys a faggot.",offensive_language,True
Yeah that's where you're supposed to put the trash can.... #rude http://t.co/molWF0py,normal,False
Yeah the NFL trash as fuck for this London shit,offensive_language,True
Yeah they do. RT @Yankees: Six complete here at The Stadium. #Yankees lead the Red Sox 3-1. #LetsGoYankees,normal,False
Yeah you bad but hoe so what,offensive_language,True
Yeah you bitch &#128514;&#128514;&#128514;,offensive_language,True
"Yeah your eyebrows on point, but is ya pussy clean?",offensive_language,True
"Yeah, I had a bitch, but she ain't bad as you, so hit me up when you pass through",offensive_language,True
"Yeah, I'm SO annoying until you need something...bitch #fuckfriendzones I don't play that shit, fuck with my heart and I'll make you wish",offensive_language,True
"Yeah, he forgot to say ""Dumb"" &#8220;@TwistTwizzy: @snoopDogg made a mistake for calling @IggyAzalea bitch.&#8221;",offensive_language,True
"Yeah.. They heard I'm fucking nuts, like the swag of a fag",offensive_language,True
Yee boy my yung nicca told me dat waxx,normal,False
Yeen never seen a fat nigga on a molly bitch imma hurt somethin,offensive_language,True
Yeen no real nicca if yeen got no porn sites n your internet history,offensive_language,True
Yeezus was fuckin trash,offensive_language,True
Yellow jackets at gas station trash cans are THE worst,normal,False
"Yep RT @KingHorseDick: Nope and never will. RT @iRejectSlimHoes: Fellas u ever had some pussy so good YOU send a ""so what are we?"" Text?",offensive_language,True
"Yep, sources confirmed it. That Iggy concert last night was trash",normal,False
Yes &amp; no RT @ChannyMaraj Is it ok to beat a bitch up over some tweets or nah?,offensive_language,True
Yes I love sex I told yo bitch being the rubbers,offensive_language,True
Yes bitch you still in love in rich. She lying,offensive_language,True
"Yes lawd &#171;@JusDahl God took extra time on you... &#8220;@jaleesaraex: ""you have lips like kylie jenner""
...bitch I'm black http://t.co/zj2Guu0pCM",offensive_language,True
"Yes suhh &#8220;@Swishas_Erbs: &#8220;@Vonteeeeee: Fuck you bitch, I'm CHILLIN&#8221; You Gettin Live Tomorrow ?&#8221;",offensive_language,True
"Yes ugly bitch with the shitty platinum blonde skunk hair, you did take cuts",offensive_language,True
Yes yes yes that's all you gone hear never met a hoe yet that a tell me no,offensive_language,True
Yes! Daryl and Michone are my niccas!RT @JaJuan_Cofield: @VonshayeB got it recorded! Been waiting months for this season premiere!!!,offensive_language,True
"Yes, I'm a hairy white man with redneck tendencies who absolutely loves Aretha Franklin. Fuck you hater.",offensive_language,True
Yes. And favorites this. RT @StraightCash08: @202SOLE please tell me you didn't buy that trash,normal,False
Yessir. You know this man RT @BryceHamilton11: @ItsNotHarold u got some pack fag boy I'm comin thru,offensive_language,True
Yesterday was an all around good day. Great day. Saw a lot of people i havent seen in a while and got high as giraffe pussy #Easter420,offensive_language,True
"Yesterday, I saw a red hair do, with streaks of orange and yellow in it. Combed up like Woody Wood Pecker. And... http://t.co/o3hiKa2Fin",normal,False
"Yet you won't tag @AnthonyCumia 
What a pussy.
""@Gus_802: Cripes, what a loser. https://t.co/a3gpdURamA""",offensive_language,True
Yo @KayciMalynn I miss you. Ya cunt.,offensive_language,True
Yo @espn u let that peckerwood skip get away with anything.. Fuck u @espn,offensive_language,True
Yo I'm not a bitch but don't take my order right and I will fucking become one.,offensive_language,True
Yo bitch I had fun with that,offensive_language,True
Yo bitch LOOKIN like she wana fuck summn,offensive_language,True
Yo bitch a freak fucked ha to sleep and dat was the last time I was slept on. . .Shit I woke ha up nd fucked ha again so she aint sleep long,offensive_language,True
"Yo bitch all over me, I ain't make no commitment",offensive_language,True
Yo bitch ass needs to boss the fuck up.,hate_speech,True
Yo bitch choosin just let her http://t.co/zg6X4gDyRZ,offensive_language,True
Yo bitch choosin just letr,offensive_language,True
Yo bitch choosin' just let her,offensive_language,True
Yo bitch choosinh just Let''R,offensive_language,True
Yo bitch gaggin she jet laggin,offensive_language,True
Yo bitch go wild more miles on her pussy then my car do,offensive_language,True
Yo bitch know wat im talkin bout,offensive_language,True
Yo bitch like to get cute and go the movies mane my bitch like to get fine and go to the gun range,offensive_language,True
Yo bitch on my dick she come to my crib she get passed around no love,hate_speech,True
Yo bitch she boof she got that throwbac pussy !,offensive_language,True
Yo bitch wanna fuck the squad,offensive_language,True
Yo bitch wanna fuck the squad!!&#128526;,offensive_language,True
Yo can you guys stop being little bitches just know everything happens for a reason of your meant to be you will be &#128079;,offensive_language,True
"Yo daddy is a bitch, you jus a son of that boyyy....",offensive_language,True
Yo fuck firestone for that commercial givin bitches ideas to run over guy's video games. I'd cut a bitch over that.,offensive_language,True
Yo fuck the pats they are still bitches,offensive_language,True
Yo hoe is like a tick so she hunting for a blood,offensive_language,True
"Yo homegirl fat and got a mustache, no need to ""yass bitch &#128525;&#128525;"" that",offensive_language,True
Yo if you get like over 25 of flappy bird you need to do some self evaluation because you probably have no life,normal,False
Yo main bitch that's my side hoe !,offensive_language,True
Yo own homegirls sayin you a bum bitch #Ooooostopflexingforigandtwitter,offensive_language,True
Yo pussy ain't shit unless you had some @MagicJohnson in it,offensive_language,True
Yo pussy ain't shit unless you had some jake from state farm in it,offensive_language,True
Yo pussy been through it for the 9 scrapehouse visits. .,offensive_language,True
Yo pussy overrated,offensive_language,True
Yo that nigga at #USC was lying &#128514;&#128514;&#128514;&#128514;&#128514; had y'all bitches calling him ya MCM and all how do u feel....ok back to you Bob,offensive_language,True
Yo that teacher in Baltimore wasn't bullshitin with that bitch lmao,offensive_language,True
Yo this niggah catch every tweet lls oh my goodness,offensive_language,True
Yo. ... this bitch in Macy's tried to run out the store with a gaggle of clothes and got caught,offensive_language,True
Yoga has been around for ages and these bitches just now figuring it out,offensive_language,True
Yoh brownie had me fukd up high last night,offensive_language,True
"Yost on Portsmouth ""this is the biggest white trash county in the nation"" #YostKnowsMost @iDOWNTOWN",hate_speech,True
"You #football #nigga #KISS #ISIS #wifebeater #faggots&gt; WE SEE YOU&gt; Shout it out to the RADICAL #IslamNation, #YO&gt;",hate_speech,True
You NEED an iPhone to use their stupid watch? Apple is just grabbing people ankles and shaking the money out of rubes pockets.,normal,False
You a basic ass bitch #realtalk,offensive_language,True
You a bitch,offensive_language,True
You a dike cause yo man a pussy.,offensive_language,True
You a faggot if you bring a jacket to work and keep it at ya desk b/c the office is cold.,offensive_language,True
You a hoe and errbody know,offensive_language,True
You a hoe for not having deals on fried chicken @groupon,offensive_language,True
You a hoe if u eat candy corn,offensive_language,True
You a hoe if you crying because yo ass pregnant. It was all smiles while you was riding that dick bitch.,hate_speech,True
"You a hoe if you ever ""fstow"" after midnight",offensive_language,True
You a hoe if you like gettin drunk,offensive_language,True
You a hoe if you take a taxi to the club,offensive_language,True
You a hoe.,offensive_language,True
You a lame ass nigga still cuffin these hoes my bitch got a bitch with er,hate_speech,True
You a pussy dawg @Pipe_Tyson,offensive_language,True
You a pussy hoe until you give me pussy hoe,offensive_language,True
You a real life faggot if you ever fight another man because he fucked your girl. You just gotta take that L like a man and move on,hate_speech,True
You a shoulda coulda woulda ass niggah Ima wish a niggah would ona hood ass niggah,offensive_language,True
You a stupid hoe,offensive_language,True
You a world class hoe,offensive_language,True
"You ain't got no job, no diploma, no money, bitch at your parents when they don't give you money for weed, yet We need to act like adults??",offensive_language,True
You ain't my bitch so lil bitch why you bitchin,offensive_language,True
You ain't my bitch so lil bitch why you bitchin?,offensive_language,True
You ain't my main bitch so why the FUCC do you care !!!???,offensive_language,True
You ain't nothin but a piece of cheese with out the corners in other words you ain't never gone be a slice bitch &#128514;&#128514;&#128514;,offensive_language,True
You ain't squad lil bitch,offensive_language,True
You ain't trynna fuc ? Get ya shoes hoe,offensive_language,True
"You all are retarded if you really Kendrick was trying to diss all those rappers, don't think just cuz names were said he was coming at them",normal,False
"You always buy me colored goldfish when my stash is low, and you are a constant inspiration to me and&#8230; http://t.co/nCPd8uSljf",normal,False
You always find something to bitch about.,offensive_language,True
You always see some shit on Old York Rd on the late night I done seen like 4 tranny and a midget,offensive_language,True
You and that BBW shit can get TF off this planet. Take these stud hoes with you too.,offensive_language,True
You and yuh bitch ass ull get smacked quick,offensive_language,True
"You are a BOY you DONT say ""clutch"" fag ass. That's that bitch shit lingo tf.",offensive_language,True
You are a bitch.,offensive_language,True
You are a bitch. #CallEmLikeISeeEm,offensive_language,True
You are a jiggaboo...!,hate_speech,True
You are beyond retarded,offensive_language,True
You are so fake &amp; I'm going to put you on blast bitch.,offensive_language,True
You arguin bout a bitch and she a god damn slutttt,offensive_language,True
You ask me about 2014? I'mma make dat bitch my bitch!!,offensive_language,True
You at the club EVERY week bitch get a life,offensive_language,True
You been the side hoe &#128514;&#128514;&#128514;&#128128;&#128128;&#128074;,offensive_language,True
You better pray to god I don't like yo bitch cause we might catch eyes and she might get hit,offensive_language,True
You better watch your hoe she fuckin everybody,offensive_language,True
You better work bitch,offensive_language,True
You bitch hole you never text me back.... Can you guess who this is... &#8212; Haha i never text anyone back my bad http://t.co/f4CsTdQGEc,offensive_language,True
You bitch like to text emojis,offensive_language,True
You bitches all got that one friend who wear the same fit to every other function and it don't even be that clean&#128514;,offensive_language,True
You bitches are crazy,offensive_language,True
You bitches can't relate to me. So stop.,offensive_language,True
You bitches got me all the way fucked up idc how many pineapples y'all eat your pussy still gon taste the same so give that shit up please,offensive_language,True
You bitches make me sick,offensive_language,True
You bitches that entertain all the attention you get from these niggas are the worst kind of hoes there is,offensive_language,True
You bitches wearing leggings everyday are sick. I know y'all wore the same pair 3 days in a row you can't fool me,offensive_language,True
You bitter bitches need a life..!,offensive_language,True
"You boil my blood, just how spoilt and how much ae an arrogant bitch you are. If u try to show off I'll flip nd most likely go nuts #ohwell",offensive_language,True
You can ask if I fucked a bitch but can't ask how my Father's Day was?!! ... These hoes be outta line!,offensive_language,True
You can be a hoe in love,offensive_language,True
You can buy a bitch erything in the world I bet she still find something to complain about,offensive_language,True
You can buy bitches/ho's etc tho,offensive_language,True
You can buy my fucking life and you've never even broken a sweat stop crying bitch @KylieJenner http://t.co/cipWztVnUo,offensive_language,True
"You can call me a bitch, OK! But a the thief get out of here. Smdh",offensive_language,True
You can expect me to be a total bitch towards you now yet again.,offensive_language,True
"You can only say the word negro if it's attached to the word league. Then we're totally cool, guys.",normal,False
"You can say I'm just a fool, that stands for nothing. Well, to that, I say you're a cunt http://t.co/UA5gs1jaLF",offensive_language,True
You can't be mad when people call you a hoe if you out here acting like one,offensive_language,True
You can't blame me for the bitches I attract.. Y'all say ima asshole when I talk about hoes... but that's kinda what I be having.,offensive_language,True
You can't call a bitch a bitch if you're a bitch,offensive_language,True
You can't owe me shit I don't trust niccas!,offensive_language,True
You can't owe me shit ion trust niccas,hate_speech,True
You can't play me for a fool my niggah,offensive_language,True
You can't put anything past a New York bitch. Or a Detroit bitch. Or a Chicago bitch.,offensive_language,True
You can't put the pussy on a pedestal,offensive_language,True
You can't spell Patrick without trick so trick or treat bitch,offensive_language,True
You can't treat these hoes like ladies,offensive_language,True
You can't trust no chick that got a pet cat b those bitches be mad sneaky,offensive_language,True
You cant tell these bitches nothing... they belong to the city,offensive_language,True
You could be viewing the future through rose-colored glasses t... More for Libra http://t.co/UOoN09K1Dq,normal,False
"You could fuck my bitch , lemme fuck yo bitch &#128514;&#128514;&#128514;&#128514; &#128175;",offensive_language,True
"You da bess, you deserve a crown bitch!",offensive_language,True
You do something different you turn out a hoe,offensive_language,True
