,text,category,label
206,"new profile comeing soon bdw mwng 😉😉😉

 ÷> ❤️ 😘😘 ❤️ <÷

 <3 self-cmnt.mL <3",normal,False
207,"Do you survey are not done on actual 
But data of convenience.
That is the reason your base fails 

Col lamba",normal,False
208,2019 may be called off because of no opposition.... mhahaba,normal,False
209,"Begining of dictatorship by indian govt.
F**k",Overtly_Aggressive,True
210,"BJP idiots.......dictators, upper caste brahminical mentality. Divide people the policy? Kick those idiots out......",Overtly_Aggressive,True
211,"just wait and watch... India army never forget that.mind it ""Pakistani dogs""",Overtly_Aggressive,True
212,His name and fame would have been spoiled had he joined AAP political movement.,normal,False
213,Democracy killed.......people taken for ride.....   but Justice will prevail and will win back.,Covertly_Aggressive,True
214,Most Hindus do not  give importance to religion. They are inheritedly secular. NDTV and the pseudo seculars must go and preach the converted!,Covertly_Aggressive,True
215,Tell me one neta like him who took such a risky step which could jeopardise his own vote bank. Others think of vote bank he thinks about voters.,Covertly_Aggressive,True
216,Stop stop...  how long we see like this.INDIA DO OR DIE,Overtly_Aggressive,True
217,Always great to listen you sir..n u gave a good answer to congress rahul in a well mannered way 😊will always support you,Covertly_Aggressive,True
218,Thanks for ur valuable inputs and i just trade on options,normal,False
219,do not fix on top ten stocks ....play wild card round ..,normal,False
220,"Very  good idea.  Finish all old money,,  Issue   all new.  Notes 50, 100, 500,1000, 2000. Tha k you.",normal,False
221,"Mr. Das Gupta
I totally agree with you.
What I want to know (pl donot take it otherwise) BJP talks about cow protection in Kerala Bengal and other places but why this party has no objection to slaughtering of cow in Goa and north east.",Overtly_Aggressive,True
222,":)  Aaj Tak I Love The Way You  Talk :) 

:|] Kia keh Dia Zalim 🏡 Aaj Tak :|]
🏡 Monday 📆 1 📆 May 📆 2017
🏡 Gul Hassan 🏡 Ch Botters 🏡 Aaj Tak
🏡 :)  I Am On Fire :)  22 seconds ⏰
🏡 Personal Bot By  Umar King
🏡 site: DIL-WALY.TK 🏡",Covertly_Aggressive,True
223,"Kumar Sambhav let me ask u few questions:
1. According to ur media claim Pak RATS get in and killed ur soliders, how did they know they were PAK RATS?
2. Lets say they came to know that they are Pak RATS, then how did they flew free from ur land without being harmed?
3 . Lets say that ur army was informed few hours later, than where are all the evidences for which they used to claim that they have done it?
There are a lot of more questions but I think these are enough for u to think about it...?",normal,False
224,"Probably their might me more homeless people...just like you promised 15 lacs to every indian.

He has started Jumlabazi from now, for the 2019 elections.",Covertly_Aggressive,True
225,Waste candidate,Covertly_Aggressive,True
226,"Kwid is worst vehicle, has plastic oil chamber which leaks and engine gets Seized which is non serviceable. Problem not covered by insurance companies nor covered under warranty. Needs engine replacement which costs mental health and nearly one lakh rupees. Please search Google for Kwid engine seize problems.",normal,False
227,"Chow Tai Fook ,the Hong Kong based jewellers ,now own this most expensive diamond.",normal,False
228,Have u ever applied any visa here? I hv been here since last 17yrs and u ppl hv been banned since few years.,normal,False
229,Best to keep a price in mind to sell rather than just waiting for it to go higher and higher ?,normal,False
230,No amplifier allowed after 10 PM to 6 AM simple no religion.....Special cases uniform dates managed by local police station certificate.,Covertly_Aggressive,True
231,Congratulations ........Counting start......We won't allow B.J.P IN SOUTH....,normal,False
232,"Why did you allow political parties to deposit old notes without any fines.? Are these political parties above LAW? 

This is open loot...",Overtly_Aggressive,True
233,Most of black 💰 money is with  politics  and is Swiss  banks.  If PM Modi  can ge,Covertly_Aggressive,True
234,"True form reporting.. this is how common people are suffering.. specially rural india.  And migrant labours.  Like in my state of kerala.. 
You should also report on how.. migrant labours are also feeling the pain..",normal,False
235,Going naked in public is not boldness.......it is something else beyond words...of shamefullness,Overtly_Aggressive,True
236,"Once ready, will announce timeline of roll out of door step delivery of fuel: HPCL CMD",normal,False
237,Because we have Some your Pigs bro ..here too bro...Show.we killed it by slowly soon,Overtly_Aggressive,True
238,Shameless kejriwal is stuck to his chair like a leech even when people have rejected him.,Overtly_Aggressive,True
239,"kalyan jeweller scheme is 70% return on the 11th EMI payment., retail gold investments.",normal,False
240,Actually the lion has shown the tiger its place!,Covertly_Aggressive,True
241,".. this disgraceful shocking event of rape is the result of reactive administration and defense system, not proactive.. And the changes at root-societal level required.. To prevent such shameful events, need to create utmost fear for police, strict laws and society among such criminals.. but long way to go India..",normal,False
242,Modji. Great step but many IT officials still harressing for bribe to complete the assessment,Covertly_Aggressive,True
243,"Hi Anuj a view on Dmart plz, didn't took part in the rally, is it likely to remain sideways in near future as well ?",normal,False
244,"After Brexit ,its Rexit ; I guess one eyed king in land of blind actually is a curse rather than gift...but Rexit really explains the hostile political environment if we see the other way around...sensible persons like Rajan are bound to be impeached by such political environment",normal,False
245,hahahahahahah. USSR didn't even last a Century and their Choirs sang about Millenniums.LOL. kerala has Centre left UDF too not whole Communists.  Indian Communists think they are Che Guevara.LOL.     Corruption was institutionalised under commies. They opposed even computers because Chaprasi were gonna lose their ₹5 tip for moving the documents from table to table.,Overtly_Aggressive,True
246,All set for a big move up Tomo I reckon,normal,False
247,You have made it out after a long time.,normal,False
248,"In kerala we wake to the tune of Manthras from temple and aazan from mosques ,we are proudly enjoying both.",Covertly_Aggressive,True
249,Cheap MLA..,Overtly_Aggressive,True
250,"💥India's No.1 Home Job💥 🌟earn money without any investment 🌟multi level networking  🌟work daily 2 hours per day earn rs 500 to 1000rs daily 🔥life changing oppurtunity ✍type ""JOIN"" and send to my whatsapp no +918444867178",normal,False
251,Haha... He makes his face like an innocent baby.. But he is the most cunning..,Covertly_Aggressive,True
252,"Yuck, you people are retarded .. have you ever heard of  this great novel written by jnanpith awardee M.T. Its devastating to even think of any muscular guy doing the role of bheem in this story.BTW Guys this movie is only named mahabharata, and the book is all about BHIM as someone much greater than muscles or looks.and even if it is still reqd for you, Just wait and be enthralled by how mohanlal pulls out the character to unthinkable realm.",Overtly_Aggressive,True
253,"If given a chance , i m better , far better .,,",Covertly_Aggressive,True
254,"Hahahahahhahahahhahah
Hahahhahhahahahhahahaha
Hahahahhahahahahhahhaha

Joke of the Millennium

Keep it up",Covertly_Aggressive,True
255,His words are sharp thorns on the bums of Gandhis.,Overtly_Aggressive,True
256,"😂😂😂

This kid Akash Rout hasn't seen the world. Nor has he faced people with experience.",Covertly_Aggressive,True
257,Govt. can do anything. issues and tensions are created in order to divert the minds and confuse them. Pakistan could be right. Still no one can prove.,Covertly_Aggressive,True
258,Laxmikant Jagabathuni Aeysha Mahmood Ashlyn Thampy ! Theresa Patel- won't make sense to you but you can still get a tag 😂😂 xx,normal,False
259,"Muslims r d only vote bank for these congi n leftiest , nothing else. Anybody who talks abt the rights of Hindus r communal. Crooks! what abt d Maunmohan singh,who once stated that minority have d first right on resources of India. No tax by these ppl n right first, this was secular. Desh jag chuka hai! lefties",Covertly_Aggressive,True
